external_gene_name	E11	E12	E13	E14	E16	E18	P0	Adult
V1ra8	13	6	12	21	6	5	2	1
Vmn1r53	14	11	28	19	14	18	5	5
Vmn1r54	24	15	24	14	20	11	10	1
Chst13	51	16	26	21	38	20	14	6
Uroc1	34	19	35	20	21	18	6	4
Zxdc	124	15	52	16	36	43	23	30
Cfap100	216	22	71	80	101	86	40	73
Klf15	192	9	45	37	61	31	24	80
Aldh1l1	114	20	33	32	44	33	30	67
Slc41a3	101	29	39	28	49	46	16	19
Slc41a3	163	20	43	18	30	25	4	8
Iqsec1	135	28	65	40	57	29	14	29
Iqsec1	115	15	58	62	118	67	38	60
Nup210	425	49	133	105	194	111	74	51
Hdac11	293	40	107	114	132	93	48	137
Fbln2	135	17	33	25	33	23	8	7
Wnt7a	377	53	120	139	226	131	61	22
Tmem43	455	24	64	54	105	56	42	41
Chchd4	370	23	63	54	80	47	22	27
Xpc	694	30	81	67	104	47	47	38
Slc6a6	754	114	315	227	400	245	134	104
Grip2	124	19	50	38	68	60	34	32
Ccdc174	254	37	118	81	184	119	46	29
Fgd5	139	23	38	38	37	24	23	28
Nr2c2	754	152	389	320	467	252	157	89
Nr2c2	1442	321	893	535	878	481	308	201
Rbsn	193	23	51	34	92	66	26	36
Trh	122	20	25	27	33	28	6	7
Prickle2	143	28	79	70	146	113	60	126
Prickle2	84	17	30	25	49	31	13	59
Prickle2	35	15	30	25	26	15	9	13
Prickle2	174	17	33	28	56	22	24	22
Adamts9	261	26	50	24	59	30	14	29
Magi1	698	268	362	283	303	177	70	36
Magi1	946	92	149	84	103	57	22	26
Slc25a26	85	12	25	19	32	27	15	26
Lrig1	445	84	161	101	140	85	28	27
Kbtbd8	153	20	45	47	66	66	22	41
Suclg2	63	21	30	21	30	17	10	6
Tafa1	31	17	21	34	43	40	15	16
Tafa4	58	9	33	17	21	21	6	2
Eogt	201	23	54	37	99	47	39	63
Tmf1	549	77	162	106	217	143	70	172
Uba3	134	17	25	20	59	27	23	2
Arl6ip5	123	17	61	34	72	37	8	35
Lmod3	63	24	29	18	21	25	13	11
Frmd4b	113	28	56	56	88	79	23	33
Frmd4b	126	26	64	33	61	47	33	80
Frmd4b	183	30	94	73	220	175	44	17
Mitf	124	15	40	17	43	28	4	18
Mitf	65	13	33	35	37	29	16	10
Mitf	43	20	33	29	31	17	10	4
Foxp1	985	116	227	170	202	167	107	57
Foxp1	88	32	52	43	69	54	29	18
Foxp1	46	5	18	11	18	17	3	10
Foxp1	1316	123	278	195	314	223	149	160
Eif4e3	441	44	129	105	142	90	56	66
Gpr27	290	16	109	96	187	122	87	37
Prok2	171	26	34	42	56	48	13	12
Rybp	628	47	132	92	179	105	64	28
Shq1	98	15	42	19	42	40	10	12
Gxylt2	105	16	28	37	37	28	10	11
Ppp4r2	273	25	63	41	112	59	47	57
Pdzrn3	330	30	92	44	76	69	26	33
Cntn3	27	9	13	9	12	10	1	0
Chl1	43	14	35	56	275	190	121	16
Cntn6	249	70	105	88	92	47	28	19
Cntn4	70	18	27	24	46	36	19	103
Cntn4	60	31	88	79	100	78	27	61
Trnt1	174	15	47	29	70	35	17	42
Crbn	101	11	26	15	40	23	16	22
Lrrn1	393	72	135	116	151	110	42	32
Setmar	149	31	61	50	185	106	62	79
Sumf1	147	22	31	33	61	37	16	20
Itpr1	335	27	64	40	88	44	24	33
Bhlhe40	770	83	289	227	357	204	103	89
Arl8b	137	30	37	39	61	42	13	32
Edem1	277	45	73	63	107	71	42	39
Grm7	92	12	25	28	74	39	45	71
Lmcd1	77	23	53	44	71	45	8	22
Ssu2	71	15	33	15	29	33	13	7
Cav3	63	11	23	26	23	20	5	6
Oxtr	90	11	33	19	29	23	9	11
Rad18	181	27	29	26	58	39	15	16
Srgap3	423	102	266	208	376	256	83	79
Thumpd3	622	108	209	159	260	176	76	113
Setd5	1545	348	785	566	925	592	309	170
Setd5	40	12	24	19	35	18	5	9
Lhfpl4	176	25	90	40	109	67	59	56
Mtmr14	304	46	95	58	129	105	31	49
Cpne9	47	14	40	32	27	21	11	10
Brpf1	1030	210	473	388	700	461	202	176
Ogg1	460	120	255	225	363	244	87	98
Camk1	258	28	60	42	62	58	26	85
Arpc4	191	22	51	30	59	28	20	30
Tada3	304	21	47	39	64	37	23	53
Ttll3	255	61	123	94	94	60	33	30
Rpusd3	2	0	1	2	2	1	0	0
Rpusd3	0	1	0	0	0	0	0	0
Cidec	45	9	30	16	21	19	7	3
Jagn1	266	28	65	74	135	108	51	68
Il17re	66	13	30	28	21	12	7	4
Il17rc	114	17	44	43	29	27	14	18
Creld1	716	89	202	118	243	159	73	157
Prrt3	146	24	58	43	79	57	22	78
Fancd2	284	29	67	47	91	76	33	53
Emc3	295	31	38	29	33	24	8	5
Fancd2os	112	15	52	33	29	17	16	8
Brk1	357	39	60	50	96	56	44	114
Vhl	153	39	64	51	102	57	37	38
Irak2	71	17	29	19	29	24	12	24
Tatdn2	304	37	92	63	143	99	54	83
Ghrl	50	11	29	27	26	20	9	17
Sec13	199	23	52	55	149	92	42	45
Atp2b2	165	26	75	79	186	126	61	71
Atp2b2	88	18	44	20	39	27	13	62
Slc6a11	106	12	38	22	29	33	12	15
Slc6a1	77	25	85	85	160	115	74	32
Hrh1	8	3	4	3	7	4	4	3
Hrh1	33	2	7	4	2	4	0	7
Hrh1	52	22	25	25	37	30	15	43
Hrh1	73	17	34	26	22	26	10	55
Atg7	196	29	53	57	97	85	44	29
Vgll4	318	48	109	78	114	71	25	44
Tamm41	98	21	30	27	38	37	13	1
Syn2	101	16	38	45	79	56	29	70
Syn2	49	17	34	30	41	32	14	41
Timp4	72	11	47	33	52	30	26	45
Pparg	5	1	8	5	5	3	3	1
Pparg	29	3	7	5	9	5	1	9
Pparg	27	6	17	12	19	5	12	4
Tsen2	300	41	91	68	190	115	55	83
Mkrn2os	59	15	28	19	19	20	7	1
Mkrn2	153	22	31	33	78	53	35	13
Raf1	1481	153	387	339	667	432	245	165
Raf1	387	29	107	98	227	144	72	72
Tmem40	125	29	46	26	28	24	11	10
Tmem40	308	44	105	46	56	37	14	27
Cand2	566	59	117	61	113	53	18	5
Rpl32	510	70	131	116	227	134	91	31
Ift122	450	90	170	128	167	101	47	35
Mbd4	605	139	293	165	241	157	92	62
Rho	116	22	40	32	24	25	4	4
H1f8	72	15	36	15	25	26	19	8
Plxnd1	170	38	87	55	82	61	24	56
Tmcc1	343	31	77	56	65	71	23	54
Washc2	354	30	62	53	87	54	45	96
Zfand4	342	44	81	51	63	53	24	30
March8	172	28	49	39	74	46	37	27
Alox5	67	15	25	13	25	26	8	7
Olfr211	15	11	15	15	10	20	7	4
Olfr212	14	4	11	7	8	2	4	1
Olfr213	26	16	32	17	31	19	5	3
Olfr214	33	9	12	8	14	10	6	1
Olfr215	36	20	24	16	30	28	9	7
Zfp422	493	36	101	78	148	106	80	21
Zfp422	0	0	0	0	0	0	0	0
Zfp422	5	4	8	4	3	2	2	2
Depp1	87	19	48	23	24	30	8	20
Rassf4	421	43	101	89	115	63	16	32
Tmem72	77	14	32	43	43	33	8	7
Cxcl12	98	16	34	26	40	45	20	38
Zfp637	6	2	5	0	3	0	1	0
Zfp637	118	10	49	32	73	54	17	22
Zfp239	18	5	19	3	14	7	4	5
Zfp239	61	7	29	27	30	27	11	15
Hnrnpf	50	22	31	18	35	25	7	17
Hnrnpf	720	51	130	80	177	130	50	99
Hnrnpf	1510	137	342	205	327	196	140	77
Hnrnpf	752	147	280	145	187	102	30	84
Rasgef1a	44	11	27	19	61	40	48	128
Csgalnact2	191	10	47	27	67	35	25	27
Csgalnact2	15	8	13	12	18	14	8	6
Ret	40	17	31	23	36	25	15	10
Bms1	296	40	137	122	309	183	112	170
Zfp248	245	46	128	120	294	174	91	109
Zfp9	325	36	97	49	134	86	48	46
Ankrd26	406	48	81	63	137	70	38	62
Cacna1c	49	22	46	42	58	33	17	14
Cacna1c	310	33	170	137	375	246	154	55
Dcp1b	217	42	64	72	136	93	49	50
Lrtm2	83	19	66	67	113	82	49	172
Lrtm2	77	19	42	52	79	61	50	140
Adipor2	332	40	130	119	317	198	106	77
Adipor2	226	36	65	37	45	32	13	61
Wnt5b	168	28	42	40	47	34	14	10
Wnt5b	129	21	50	46	42	35	15	30
Fbxl14	1249	211	573	375	716	445	276	161
Wnt5b	447	23	44	24	47	33	15	14
Erc1	852	132	329	256	556	324	135	138
Rad52	389	59	109	82	207	147	72	67
Wnk1	470	99	212	155	354	205	66	89
Ninj2	87	16	31	28	36	22	9	30
Ninj2	115	15	35	20	29	23	16	20
B4galnt3	62	12	31	13	27	30	14	7
Ccdc77	149	33	54	35	52	37	9	17
Kdm5a	800	192	417	353	660	471	242	263
Il17ra	69	14	33	25	36	28	8	4
Tmem121b	181	48	132	96	162	100	48	53
Hdhd5	413	33	55	34	85	48	22	95
Cecr2	1114	162	273	114	290	161	59	26
Slc25a18	187	93	195	193	245	160	47	58
Atp6v1e1	203	43	96	80	141	77	39	81
Bcl2l13	512	74	160	133	325	216	98	143
Bid	94	11	17	24	38	37	15	15
Mical3	153	27	76	48	56	34	12	16
Pex26	146	35	96	90	183	121	42	60
Tuba8	69	18	28	31	24	36	11	54
Usp18	91	19	43	38	36	33	13	19
Slc6a13	129	19	28	26	36	23	10	10
Slc6a12	73	19	45	41	33	36	12	7
Iqsec3	55	14	69	64	167	129	54	50
A2m	121	24	41	24	49	35	19	4
Mug1	13	4	14	14	13	10	4	1
Mug2	0	0	0	0	0	0	0	0
Klrg1	45	13	21	12	18	28	10	4
M6pr	199	23	52	56	89	65	19	21
Phc1	697	113	330	171	358	183	94	21
Phc1	372	118	231	212	347	249	97	8
Rimklb	914	147	448	337	698	456	233	43
Mfap5	86	15	27	18	22	19	9	5
Aicda	42	17	34	17	39	20	9	1
Apobec1	165	22	52	30	62	46	29	51
Gdf3	40	12	35	27	18	12	5	3
Dppa3	26	14	16	6	22	10	10	2
Nanog	2	1	3	3	0	3	0	1
Nanog	4	2	4	0	4	1	0	0
Slc2a3	117	22	36	28	42	32	18	39
Foxj2	495	33	76	51	108	83	52	88
C3ar1	34	11	29	14	21	26	12	9
Necap1	161	42	55	63	187	120	74	44
Clec4a1	38	14	27	30	22	13	13	7
Clec4a3	3	3	3	3	0	3	0	1
Clec4a3	7	1	3	0	4	4	2	3
Clec4a4	13	7	9	19	10	13	7	8
Clec4b1	19	6	14	17	15	4	6	1
Clec4a2	13	10	19	13	18	16	5	7
Clec4a2	7	7	13	18	19	6	7	6
Clec4b2	17	5	18	3	11	11	10	1
Clec4n	11	14	12	6	14	8	7	0
Clec4d	24	17	17	16	22	16	9	1
Clec4e	22	14	26	11	18	23	6	2
Vmn2r19	15	7	15	10	22	9	5	2
Vmn2r20	0	0	0	0	0	0	0	0
Vmn2r21	0	0	0	0	0	0	0	0
Vmn2r22	8	2	7	5	7	1	2	1
Vmn2r23	14	9	17	11	21	6	10	1
Vmn2r24	18	9	11	10	14	13	3	0
Vmn2r25	2	3	1	4	0	0	1	0
Vmn2r26	1	0	2	4	3	1	0	0
Vmn2r27	17	7	19	12	20	10	6	3
Cd163	43	17	28	12	22	23	2	7
Pex5	262	8	42	21	36	26	24	7
Pex5	0	0	0	0	0	0	0	0
Pex5	41	16	25	31	54	32	28	46
Clstn3	50	15	40	33	48	39	20	45
Clstn3	179	32	65	69	171	129	89	158
C1rl	82	12	30	26	24	25	14	14
C1ra	52	14	34	9	23	16	8	5
C1s1	2	1	5	2	0	0	0	0
C1s1	0	0	1	2	1	1	1	0
Lpcat3	534	68	134	94	161	117	51	50
Phb2	451	48	110	83	161	80	46	49
Emg1	635	49	106	65	92	61	46	48
Ptpn6	115	23	29	21	22	27	11	17
Ptpn6	157	30	73	47	69	44	30	20
Grcc10	971	343	620	462	852	595	230	246
Atn1	1674	228	635	382	626	363	173	73
Eno2	192	23	48	36	75	46	32	91
Lrrc23	181	51	77	56	76	32	23	20
Spsb2	19	12	15	8	11	3	1	24
Spsb2	0	0	0	0	0	0	0	0
Spsb2	29	4	10	4	5	3	0	5
Tpi1	239	53	106	95	97	74	31	51
Cdca3	179	12	45	40	90	47	20	70
Usp5	210	14	28	20	24	11	3	3
Gnb3	142	35	63	45	43	20	13	4
P3h3	364	42	149	120	217	154	67	43
Gpr162	382	48	171	176	369	242	151	86
Cd4	65	18	41	28	24	21	15	5
Lag3	91	29	73	39	78	36	16	27
Ptms	1177	310	777	635	1006	654	286	139
Mlf2	736	146	358	206	411	285	99	78
Cops7a	707	76	180	154	291	213	119	96
Pianp	115	18	47	45	122	74	82	101
Pianp	18	2	11	5	16	12	10	15
Pianp	9	2	10	7	11	7	4	10
Zfp384	276	30	108	86	159	73	33	26
Zfp384	172	20	93	54	84	48	27	17
Zfp384	286	44	138	99	186	115	26	52
Ing4	527	66	109	93	161	115	36	47
Acrbp	78	23	51	54	52	42	10	3
Lpar5	74	13	35	31	35	11	2	1
Lpar5	99	32	117	235	372	224	48	16
Chd4	31	13	22	33	26	23	8	6
Chd4	109	27	53	37	63	49	25	19
Nop2	554	82	202	127	215	139	44	63
Iffo1	228	62	158	93	152	105	40	47
Gapdh	846	86	200	169	322	203	47	108
Gapdh	502	116	259	223	258	158	40	148
Mrpl51	445	38	115	57	132	92	26	23
Ncapd2	242	33	89	69	108	68	33	37
Vamp1	133	29	65	62	143	67	24	59
Tapbpl	118	27	53	39	45	34	21	63
Cd27	77	17	38	16	18	21	13	10
Tuba3a	65	22	35	20	52	26	16	17
Ltbr	357	20	66	38	44	30	10	33
Scnn1a	52	21	53	24	21	22	9	10
Tnfrsf1a	195	13	41	31	44	32	13	44
Plekhg6	73	16	32	17	24	22	11	8
Cd9	157	24	43	36	65	56	17	19
Vwf	82	15	34	28	30	19	11	20
Ano2	15	3	6	4	1	2	1	1
Ano2	21	1	9	8	14	2	7	2
Ntf3	235	32	46	20	28	33	11	9
Kcna5	121	36	66	44	59	28	25	24
Kcna1	98	23	45	37	119	64	22	73
Akap3	31	22	32	15	30	28	6	5
Dyrk4	84	24	39	40	27	28	11	21
D6Wsu163e	450	27	61	38	38	23	8	7
Rad51ap1	66	12	21	20	56	41	32	18
Fgf6	88	17	29	28	29	17	14	2
Fgf23	102	20	45	24	26	27	8	1
Tigar	166	28	49	39	94	45	18	39
Ccnd2	923	161	283	177	233	155	34	35
Parp11	130	37	84	72	73	62	14	14
Parp11	324	71	112	102	203	145	47	41
Cracr2a	188	30	51	29	47	19	12	14
Prmt8	258	38	107	86	174	110	77	69
Tspan11	165	19	75	158	179	124	57	10
Tspan9	237	18	74	25	69	47	26	29
Tead4	115	26	31	25	36	34	20	30
Tulp3	305	54	109	107	194	110	62	40
Foxm1	907	112	254	204	280	168	72	33
Rhno1	0	0	0	0	0	0	0	0
Rhno1	15	3	9	6	9	4	1	1
Tex52	112	22	73	54	70	34	18	62
Nrip2	53	22	37	52	59	52	29	39
Itfg2	363	63	120	105	222	166	80	154
Fkbp4	368	40	107	58	102	72	23	42
Pzp	24	7	26	20	17	22	5	3
A2ml1	13	11	30	17	23	17	8	3
Klrb1a	35	9	14	20	18	9	5	3
Clec2h	29	12	26	15	25	19	10	3
Klrb1	27	9	19	16	25	14	7	2
Klrb1c	37	5	25	9	20	6	3	4
Klrb1b	37	16	20	22	23	13	5	6
Clec2i	27	10	19	18	18	6	4	4
Clec2g	49	6	21	11	8	10	11	2
Clec2g	25	13	13	6	11	9	9	1
Klrb1f	33	13	18	8	22	20	4	3
Clec2e	28	10	29	10	9	7	7	3
Clec2d	122	32	55	32	34	35	16	16
Cd69	23	10	23	16	21	18	11	7
Clec2m	39	13	15	21	26	13	9	3
Clec12a	46	22	29	16	29	25	10	5
Clec12b	16	8	11	1	19	4	3	2
Clec12b	13	0	5	2	3	2	1	1
Clec1b	34	3	11	13	17	18	2	3
Clec9a	27	10	11	16	11	16	9	1
Clec1a	32	18	29	25	42	25	14	7
Olr1	26	15	23	18	21	19	2	6
Tmem52b	33	18	31	25	24	15	6	3
Gabarapl1	280	28	78	75	153	108	71	134
Klre1	21	6	23	6	15	12	9	2
Klrd1	18	12	22	12	22	19	10	1
Klrk1	10	13	5	3	11	6	9	0
Klrk1	11	7	5	3	9	11	1	1
Klrc3	1	0	3	2	2	0	0	0
Klrc2	0	0	0	0	0	0	0	0
Klrc2	0	0	0	0	0	0	0	0
Klrc1	11	7	7	10	7	7	3	0
Klri1	15	8	17	10	15	8	3	1
Klri2	7	8	11	9	16	5	4	0
Klrh1	7	8	10	5	13	9	5	0
Klra17	8	4	14	9	20	9	1	0
Klra5	2	6	1	4	7	1	1	1
Klra6	4	4	2	8	11	2	2	0
Klra4	0	0	0	0	0	0	0	0
Klra4	0	0	0	0	0	1	0	0
Klra8	0	0	0	0	1	0	1	0
Klra8	0	0	0	0	0	0	0	0
Klra9	1	0	3	5	5	1	0	0
Klra7	6	6	13	12	10	7	2	0
Klra7	6	5	4	5	7	6	5	0
Klra10	5	1	5	1	4	2	2	0
Klra3	0	3	4	4	7	1	3	0
Klra1	3	3	8	11	23	8	2	0
Klra2	6	7	4	8	10	4	6	0
Magohb	206	20	39	48	159	115	74	37
Styk1	17	11	21	19	21	10	8	1
Ybx3	239	34	80	54	104	67	42	72
Tas2r130	13	12	14	10	14	12	7	0
Tas2r107	11	4	18	27	22	11	6	0
Tas2r106	9	6	13	15	16	7	3	2
Tas2r104	31	11	34	13	13	5	7	3
Tas2r105	6	2	10	8	9	7	4	1
Tas2r114	10	15	17	8	21	9	6	2
Prb1	2	2	3	1	3	1	0	0
Prpmp5	5	8	17	15	20	6	3	0
Prh1	4	5	1	1	6	1	1	0
Prp2	3	1	3	8	10	1	1	0
Tas2r120	10	14	14	6	14	12	8	2
Tas2r121	9	9	5	12	9	6	7	0
Tas2r122	16	4	6	3	17	3	2	0
Tas2r115	17	17	7	15	9	7	5	1
Tas2r124	14	8	11	11	8	4	3	0
Tas2r102	10	12	16	14	13	6	9	3
Tas2r136	9	4	8	2	11	12	7	0
Tas2r117	14	6	14	10	11	2	5	0
Tas2r123	4	4	6	3	7	1	2	1
Tas2r116	10	6	7	7	9	5	5	0
Tas2r110	7	3	5	4	4	3	2	0
Tas2r113	7	6	13	4	5	5	1	0
Tas2r125	10	10	16	6	11	4	5	2
Tas2r129	11	8	13	14	13	6	4	0
Tas2r131	10	8	13	7	14	5	0	1
Tas2r109	6	5	6	6	11	5	2	1
Tas2r103	12	7	13	14	8	7	5	2
Tas2r140	7	3	4	3	15	3	7	0
Smim10l1	254	48	94	80	184	133	62	63
Kap	30	11	25	24	21	18	9	2
Etv6	1707	425	913	775	1421	962	429	297
Bcl2l14	31	11	20	14	14	17	6	8
Bcl2l14	40	12	23	23	19	22	11	3
Lrp6	1243	198	483	337	645	413	231	88
Mansc1	99	15	41	20	33	19	10	35
Borcs5	33	6	18	19	18	8	3	2
Borcs5	89	19	37	24	54	29	16	12
Dusp16	380	31	61	44	63	51	37	47
Crebl2	329	36	98	84	198	163	77	121
Gpr19	496	254	493	405	625	381	189	121
Gpr19	73	6	27	9	16	14	6	4
Gpr19	69	22	27	23	39	17	6	8
Cdkn1b	1135	158	289	269	422	257	108	139
Apold1	165	41	53	49	78	63	28	40
Ddx47	116	19	42	24	54	46	14	22
Gprc5a	179	24	33	41	31	27	13	9
Gprc5d	48	14	25	22	27	27	9	4
Hebp1	153	29	39	33	35	28	14	67
Fam234b	12	7	8	4	2	4	2	0
Fam234b	118	5	15	13	19	12	7	13
Gsg1	52	17	61	42	38	30	13	3
Gsg1	55	14	40	26	43	22	17	7
Pbp2	40	16	20	31	24	23	11	4
Emp1	90	41	61	38	52	29	18	13
Emp1	49	30	45	27	26	24	10	7
Grin2b	44	16	41	47	128	63	59	41
Atf7ip	325	77	145	124	285	184	96	72
Plbd1	72	17	23	26	28	25	13	2
Gucy2c	42	12	23	21	24	22	8	6
H4f16	548	160	269	279	443	272	101	83
H2aj	371	39	117	49	93	70	28	57
Wbp11	47	6	15	12	19	8	4	5
Smco3	41	18	32	12	23	17	10	37
Art4	124	41	59	29	28	41	14	14
Mgp	77	15	40	24	32	26	15	18
Erp27	47	10	32	30	44	31	9	8
Arhgdib	110	20	57	30	41	40	11	60
Arhgdib	44	15	20	13	22	37	16	31
Arhgdib	0	0	0	0	0	0	0	0
Arhgdib	8	2	6	6	4	11	6	0
Pde6h	37	10	31	16	15	14	7	5
Rerg	58	13	32	28	56	25	20	22
Rerg	27	11	21	6	18	14	6	5
Ptpro	78	18	58	59	114	57	42	18
Ptpro	43	8	26	28	26	21	13	6
Eps8	68	16	39	22	23	25	13	12
Eps8	101	24	42	27	40	26	12	16
Eps8	115	20	28	36	39	32	14	13
Strap	260	29	46	57	121	82	33	73
Dera	165	29	54	40	44	33	15	18
Slc15a5	36	15	17	18	30	22	5	4
Mgst1	176	21	33	25	39	27	14	7
Lmo3	471	67	201	201	386	274	107	67
Lmo3	300	42	165	197	379	275	116	70
Lmo3	50	30	36	33	41	17	6	3
Igbp1b	54	12	36	27	39	24	15	4
Rergl	23	11	14	10	23	20	10	7
Pik3c2g	45	7	20	22	23	14	12	0
Pik3c2g	42	15	22	17	49	31	8	6
Capza3	24	10	17	13	14	15	5	5
Plcz1	35	7	16	13	17	13	6	3
Plekha5	522	70	185	109	244	156	106	31
Aebp2	30	16	21	17	15	14	8	5
Aebp2	261	31	64	47	61	39	21	53
Aebp2	1280	119	343	265	428	234	103	103
Aebp2	80	23	44	46	38	30	9	24
Pde3a	100	10	32	29	25	19	6	6
Slco1c1	74	30	34	43	88	58	35	37
Slco1b2	19	2	12	7	12	12	4	2
Slco1a4	22	12	27	14	33	15	7	11
Slco1a1	26	14	29	20	33	17	5	5
Slco1a6	35	9	17	16	13	8	6	0
Slco1a5	40	20	26	16	20	19	8	1
Iapp	41	13	18	13	35	24	5	5
Slco1a5	76	22	22	26	26	32	12	2
Pyroxd1	168	33	59	40	114	65	40	33
Golt1b	94	13	12	26	38	23	12	10
Recql	0	0	0	0	0	0	0	0
Recql	20	7	8	5	5	3	1	1
Spx	43	21	23	21	30	21	7	3
Gys2	31	10	18	9	25	15	4	3
Ldhb	299	39	62	51	95	55	27	112
Abcc9	114	13	37	20	38	28	11	7
Cmas	144	18	44	34	53	32	29	33
Sult6b2	44	15	25	21	27	13	11	1
St8sia1	726	111	436	443	1116	763	357	170
C2cd5	192	34	104	80	164	101	39	49
Etnk1	654	73	220	191	430	255	86	187
Sox5	694	179	351	269	490	316	64	29
Bcat1	203	24	63	45	51	30	23	40
Bcat1	207	31	36	21	36	20	7	1
Lrmp	66	19	26	27	32	19	10	2
Lrmp	110	30	37	30	33	39	17	38
Lrmp	57	24	27	23	21	18	10	5
Etfrf1	1	0	1	0	0	0	1	0
Etfrf1	0	0	0	0	0	0	0	0
Casc1	656	142	272	208	333	239	137	151
Kras	525	52	126	103	208	118	111	71
Lmntd1	58	18	40	33	32	24	10	9
Tuba3b	45	11	10	22	21	19	5	3
Rassf8	305	39	102	55	79	57	23	19
Bhlhe41	305	23	48	33	66	47	42	258
Sspn	53	9	19	26	25	29	10	6
Sspn	288	32	111	58	123	71	21	26
Itpr2	159	19	42	26	33	21	18	18
Fgfr1op2	2	0	1	1	0	0	0	2
Fgfr1op2	0	0	0	0	0	0	0	0
Ints13	751	42	192	133	283	180	103	131
Tm7sf3	111	13	37	33	39	34	32	26
Med21	304	27	63	68	127	95	39	89
Stk38l	212	26	58	54	117	94	48	88
Arntl2	77	19	28	24	19	24	8	3
Smco2	85	18	27	18	27	24	2	3
Ppfibp1	430	22	62	30	51	42	8	49
Rep15	40	23	26	14	26	19	7	6
Mansc4	123	21	52	31	47	30	10	7
Klhl42	142	26	62	45	106	85	39	39
Pthlh	153	19	43	20	26	18	12	9
Ccdc91	16	5	12	10	17	14	6	3
Ccdc91	516	26	87	55	83	67	31	81
Far2	98	16	34	33	107	87	72	84
Ergic2	329	49	87	91	173	94	43	61
Tmtc1	172	16	69	51	88	65	56	100
Ipo8	322	35	76	56	102	64	19	13
Caprin2	397	74	192	172	263	196	59	52
Sinhcaf	2421	191	380	274	336	168	56	16
Sinhcaf	553	47	140	87	123	88	41	25
Dennd5b	281	50	137	144	283	196	103	96
Etfbkmt	131	18	32	21	35	26	16	15
Amn1	275	59	75	94	166	89	66	62
Resf1	243	44	104	92	172	104	52	49
Bicd1	238	40	88	103	224	137	72	69
Nlrp12	23	7	24	15	22	10	5	1
Myadm	421	77	174	144	241	186	98	107
Myadm	236	27	56	43	55	39	18	28
Prkcg	117	34	58	29	86	43	37	51
Cacng7	760	118	373	284	438	260	90	103
Cacng8	81	29	49	43	45	26	13	18
Oscar	14	6	17	4	13	10	4	3
Ndufa3	65	9	20	10	44	21	17	18
Prpf31	349	31	76	57	146	90	61	67
Tfpt	219	25	51	35	81	51	25	14
Cnot3	271	69	138	117	253	178	45	68
Leng1	261	55	102	92	156	120	31	56
Tmc4	50	18	37	28	36	25	9	5
Tsen34	244	21	110	71	191	108	42	34
Mboat7	0	0	0	0	0	0	0	0
Tsen34	584	114	257	110	308	165	76	52
Pirb	0	0	0	0	0	0	0	0
Pira2	0	0	0	0	0	0	0	0
Lilra6	9	6	9	5	10	4	1	4
Lair1	24	17	22	15	25	16	10	16
Ttyh1	153	26	62	36	81	47	19	89
Leng8	350	70	189	139	320	207	84	209
Leng9	88	25	59	38	100	70	28	147
Cdc42ep5	177	23	72	29	50	35	10	16
Lilra5	29	11	33	28	18	22	7	7
Ncr1	0	0	0	0	0	0	0	0
Ncr1	0	0	0	0	0	0	0	0
Rdh13	144	18	67	41	67	39	11	45
Eps8l1	8	1	6	2	4	0	0	1
Eps8l1	9	5	4	0	1	0	0	0
Ppp1r12c	638	83	201	149	345	198	73	165
Tnnt1	202	34	63	36	25	24	8	7
Tnni3	70	12	46	33	25	22	7	8
Dnaaf3	63	12	45	12	24	13	14	4
Ptprh	35	19	20	13	23	17	11	7
Tmem86b	84	29	34	27	35	14	11	7
Ppp6r1	824	185	395	380	746	497	172	212
Hspbp1	289	58	154	83	225	132	50	107
Brsk1	853	102	289	178	358	227	136	57
Tmem150b	10	3	9	3	3	2	1	1
Tmem150b	3	2	3	7	5	4	1	0
Kmt5c	348	108	187	145	264	157	63	51
Cox6b2	143	27	41	41	47	30	11	6
Fam71e2	46	15	36	21	10	19	7	2
Il11	92	11	38	19	26	16	9	3
Tmem190	66	18	36	22	15	16	5	4
Il11	67	13	30	26	19	25	7	7
Tmem238	264	19	56	35	43	32	15	32
Rpl28	529	89	142	96	192	140	47	86
Ube2s	1010	151	284	215	518	359	127	195
Shisa7	91	22	74	74	162	104	55	49
Isoc2b	353	38	75	50	143	113	48	109
Isoc2a	174	35	65	74	102	53	23	39
Zfp628	553	80	169	151	305	188	99	132
Nat14	289	110	412	308	313	205	72	79
Ssc5d	490	106	263	169	154	87	45	40
Sbk2	64	16	39	19	31	32	7	4
Sbk3	113	10	32	26	21	13	10	3
Zfp579	412	55	128	107	232	151	95	97
Fiz1	116	22	34	22	47	24	14	9
Fiz1	135	14	54	21	42	18	7	4
Zfp524	0	0	0	0	0	0	0	0
Fiz1	166	28	86	40	98	64	39	24
Zfp865	489	150	259	165	293	179	38	77
Zfp784	520	85	172	124	255	152	61	60
Zfp580	259	38	74	80	192	125	94	128
Ccdc106	23	5	11	6	18	15	9	8
Ccdc106	64	9	18	16	40	22	29	26
U2af2	1139	312	728	470	971	673	275	280
Epn1	153	32	85	62	111	64	33	33
Rfpl4	34	10	28	14	30	24	8	0
Rasl2-9	69	7	19	11	31	25	8	3
Vmn1r55	10	8	10	12	10	8	6	0
Vmn1r56	2	3	10	13	15	4	4	0
Vmn1r57	5	3	14	6	10	4	1	0
Nlrp2	10	14	21	23	18	17	5	4
