external_gene_name	E11	E12	E13	E14	E16	E18	P0	Adult
Clasp1	1696	697	1115	1148	1480	1339	502	433
Tfcp2l1	449	125	275	283	320	281	121	39
Gli2	1251	376	618	620	870	710	285	62
Inhbb	525	175	416	388	578	448	187	73
Ralb	503	149	271	272	466	391	171	155
Epb41l5	265	96	262	256	355	260	137	90
Ptpn4	1499	630	1187	897	1322	1064	528	400
Tmem177	491	170	370	383	574	471	208	211
Cfap221	584	157	281	197	224	191	106	48
Sctr	126	53	94	93	104	65	41	12
Tmem37	511	103	229	137	152	128	63	42
Dbi	0	0	0	0	0	0	0	0
Dbi	76	14	26	30	28	19	19	15
Steap3	541	130	285	242	297	251	122	108
Steap3	46	13	29	14	15	10	4	6
C1ql2	169	70	165	169	228	169	92	24
Marco	11	4	29	16	13	7	7	2
En1	203	64	135	114	163	151	49	7
Insig2	677	246	477	392	589	476	211	225
Insig2	38	9	19	20	27	20	12	3
Insig2	16	13	32	28	22	10	6	3
Ccdc93	319	131	184	154	229	195	107	75
Htr5b	247	56	121	99	151	108	57	25
Ddx18	306	105	184	162	197	169	68	73
Dpp10	1385	416	942	742	1034	837	440	178
Actr3	502	147	254	222	302	283	159	279
Slc35f5	97	31	44	38	45	36	29	13
Slc35f5	603	275	565	508	843	761	310	280
Gpr39	27	11	16	18	14	11	8	3
Lypd1	1227	404	767	688	1022	830	360	246
Lypd1	357	95	217	230	237	212	114	135
Lypd1	60	18	55	42	46	37	24	25
Nckap5	362	112	217	216	342	330	144	45
Nckap5	293	78	127	119	187	148	58	57
Mgat5	396	143	251	247	370	278	154	170
Tmem163	386	138	315	259	339	230	100	51
Acmsd	16	11	21	15	20	11	5	1
Ccnt2	1400	523	855	819	1015	981	421	286
Map3k19	10	9	19	27	21	10	8	3
Rab3gap1	306	142	228	193	273	274	89	96
R3hdm1	95	39	78	61	65	64	22	24
Zranb3	0	0	0	0	0	0	0	0
Zranb3	0	0	0	0	0	0	0	0
Zranb3	80	40	59	63	74	67	32	23
R3hdm1	12	6	11	10	16	16	9	27
Ubxn4	537	167	311	299	528	408	218	178
Lct	25	13	22	27	16	15	7	1
Mcm6	351	125	184	211	295	243	97	67
Dars	283	104	171	137	238	201	100	61
Cxcr4	909	265	465	441	597	579	187	125
Thsd7b	228	76	147	110	134	100	58	50
Cd55b	12	5	18	15	6	2	6	2
Cd55	562	190	403	363	560	482	303	182
Zp3r	12	8	22	11	14	8	8	0
C4bp	16	6	24	22	16	18	6	0
Pfkfb2	312	113	231	243	384	348	163	128
Pfkfb2	1056	393	709	656	993	896	358	470
Yod1	1342	545	1056	945	1232	1092	492	506
Fcamr	14	17	22	26	20	9	4	1
Pigr	17	8	22	27	9	9	7	0
Fcmr	18	8	21	20	18	7	11	1
Il24	26	7	27	23	17	11	10	1
Il20	21	10	31	17	18	11	8	2
Il19	13	14	30	13	12	11	3	2
Il10	24	15	19	16	14	9	4	2
Mapkapk2	462	170	311	279	454	373	210	87
Dyrk3	1036	367	696	624	902	816	388	387
Eif2d	532	192	308	310	518	424	194	118
Rassf5	34	19	36	29	26	16	8	7
Rassf5	1176	421	829	667	963	842	464	327
Ikbke	51	13	25	32	20	16	9	13
Fam72a	886	377	687	575	813	640	269	255
Srgap2	776	345	603	558	672	528	215	203
Avpr1b	25	10	37	12	25	12	4	10
Ctse	10	10	29	13	13	7	5	2
Rab7b	30	11	37	19	17	8	8	6
Slc26a9	29	15	37	22	28	15	9	4
Pm20d1	0	0	0	0	0	0	0	0
Pm20d1	0	0	0	0	0	0	0	1
Slc41a1	1096	389	675	586	915	717	318	332
Rab29	252	106	186	169	252	206	80	124
Nucks1	388	146	219	225	336	289	155	106
Slc45a3	726	261	454	388	554	469	166	39
Slc45a3	108	31	46	29	26	13	6	4
Elk4	889	405	646	539	757	605	312	234
Mfsd4a	339	96	256	194	256	174	76	103
Cdk18	352	87	158	127	134	111	54	90
Lemd1	2439	1222	2067	1743	2219	1726	715	129
Klhdc8a	378	127	222	177	240	191	103	101
Nuak2	329	167	234	247	418	358	124	58
Tmcc2	40	10	27	23	30	16	3	7
Tmcc2	1366	508	850	921	1247	1081	465	422
Tmcc2	1367	603	981	777	1120	899	416	159
Dstyk	352	124	219	278	433	386	176	95
Rbbp5	1263	467	800	785	1038	810	389	407
Tmem81	22	11	35	29	20	8	12	9
Cntn2	294	84	202	190	371	335	160	166
Nfasc	38	12	29	20	26	14	10	3
Nfasc	30	16	30	25	33	12	11	29
Nfasc	433	150	294	310	529	435	189	164
Lrrn2	575	187	349	299	468	402	235	213
Mdm4	738	272	515	460	621	471	196	151
Mdm4	46	19	31	29	36	21	7	7
Pik3c2b	947	265	509	476	689	551	273	130
Ppp1r15b	516	133	282	314	531	458	188	203
Plekha6	107	30	40	56	33	21	13	9
Golt1a	26	11	34	18	18	10	3	3
Kiss1	29	16	37	21	13	13	7	2
Ren1	5	3	1	4	5	1	0	0
Ren1	5	1	5	3	1	1	2	2
Etnk2	640	186	398	342	429	389	143	88
Sox13	854	299	613	452	519	394	198	53
Snrpe	334	135	212	157	248	165	79	88
Zc3h11a	22	6	17	13	14	7	10	3
Lax1	5	0	7	1	1	2	0	0
Lax1	2	2	1	1	1	0	1	0
Atp2b4	27	14	20	23	19	8	6	4
Optc	58	11	37	30	25	21	15	3
Optc	791	144	381	271	388	349	144	97
Prelp	79	26	31	24	30	16	13	19
Fmod	37	19	38	25	20	22	5	5
Btg2	546	178	348	344	607	447	254	253
Chit1	42	8	33	18	26	8	7	0
Chil1	39	12	35	29	22	15	7	23
Mybph	39	13	40	23	21	15	7	2
Adora1	414	105	239	228	364	332	161	143
Myog	35	14	34	16	17	11	6	1
Ppfia4	42	20	35	28	30	7	8	19
Tmem183a	1045	350	598	542	798	675	314	236
Mgat4f	21	8	24	28	24	13	3	5
Cyb5r1	375	130	235	222	313	283	112	99
Adipor1	31	14	17	23	11	16	5	3
Adipor1	710	347	639	461	629	495	257	53
Klhl12	1167	407	743	621	891	769	328	358
Rabif	736	232	416	378	600	463	221	172
Mgat4e	40	17	33	34	21	11	7	6
Kdm5b	378	157	253	232	359	251	137	140
Syt2	1280	369	722	644	844	645	281	81
Ppp1r12b	499	159	229	218	313	245	121	126
Ube2t	689	192	333	317	412	341	132	84
Lgr6	323	89	189	120	132	122	65	15
Ptpn7	29	11	15	19	9	6	3	1
Ptpn7	42	8	15	10	7	10	3	6
Arl8a	1084	371	652	538	808	726	385	288
Gpr37l1	19	10	27	22	13	9	9	23
Elf3	405	70	106	113	97	98	40	38
Rnpep	504	145	311	327	503	419	194	194
Timm17a	987	361	604	521	835	679	275	278
Lmod1	102	14	46	35	23	15	15	4
Shisa4	522	170	309	275	419	381	148	116
Ipo9	17	5	15	11	13	10	2	2
Ipo9	0	0	0	0	0	0	0	0
Nav1	1190	354	647	561	860	690	301	222
Csrp1	39	11	32	31	28	15	6	4
Csrp1	598	186	288	239	351	319	134	137
Phlda3	640	172	369	306	425	327	164	60
Tnni1	1	3	2	3	0	2	1	0
Tnni1	3	0	0	2	0	1	0	0
Lad1	378	117	218	178	210	160	76	13
Tnnt2	24	13	36	18	17	15	7	48
Pkp1	109	33	75	69	45	25	33	9
Igfn1	49	21	38	38	25	18	13	4
Tmem9	874	248	373	315	274	207	95	67
Tmem9	4	1	5	2	4	1	0	0
Tmem9	374	159	299	227	321	253	119	138
Cacna1s	52	13	40	17	30	16	8	11
Kif21b	488	156	330	290	527	441	233	212
Inava	644	197	446	479	746	580	252	158
Gpr25	154	58	102	96	161	127	71	132
Ddx59	412	150	258	245	439	399	218	204
Zfp281	644	193	359	390	680	578	274	199
Nr5a2	22	8	21	26	18	12	12	0
Atp6v1g3	14	11	22	24	14	10	4	2
Nek7	896	343	575	498	670	549	245	109
Lhx9	206	103	206	216	210	131	45	11
Lhx9	252	106	315	285	387	288	106	26
Dennd1b	1373	541	1000	859	1118	889	407	238
Dennd1b	28	16	25	28	19	11	8	7
Crb1	63	17	36	39	47	28	9	9
Zbtb41	1295	470	885	691	988	836	468	435
Aspm	702	243	342	305	366	330	127	50
F13b	10	6	17	21	16	2	4	0
Cfhr1	5	7	13	9	9	1	7	3
Cfhr2	8	7	13	11	15	5	3	0
Cfh	6	6	19	25	12	12	11	4
Kcnt2	481	134	285	306	381	334	147	132
B3galt2	17	36	93	147	258	189	161	97
Cdc73	871	366	659	526	709	630	325	111
Glrx2	4	6	3	5	7	4	3	0
Glrx2	68	14	38	39	60	43	16	4
Glrx2	1010	395	737	734	964	868	326	248
Uchl5	1230	526	941	946	1314	1103	475	431
Ro60	1645	762	1246	1083	1382	1145	461	375
Rgs2	899	317	614	595	1034	924	390	329
Rgs13	26	14	23	27	32	18	13	4
Rgs18	5	3	5	6	6	4	3	2
Brinp3	533	192	487	491	786	737	403	384
Brinp3	449	171	315	329	378	361	239	327
Pla2g4a	10	4	11	3	11	3	7	1
Pla2g4a	73	18	63	33	41	26	24	32
Ptgs2	756	216	402	354	424	377	188	243
Pdc	8	9	16	10	8	4	10	0
Tpr	1041	376	666	624	971	820	399	426
Odr4	1856	793	1416	1223	1639	1356	567	416
Prg4	18	9	16	25	17	12	9	2
Hmcn1	479	149	265	233	286	188	99	26
Ivns1abp	851	307	525	495	814	668	339	328
Trmt1l	1272	521	893	817	1017	819	335	228
Swt1	1822	808	1402	1279	1530	1396	531	431
Rnf2	592	201	424	296	439	349	170	202
Fam129a	230	55	101	85	86	58	30	21
Edem3	1062	390	701	589	915	776	355	318
Tsen15	343	120	234	237	357	292	134	81
Colgalt2	312	102	198	162	223	183	96	77
Rgl1	545	179	359	357	517	419	193	126
Apobec4	30	20	29	26	42	30	20	17
Arpc5	810	286	600	588	893	753	360	386
Rgl1	1364	654	1163	954	1210	988	487	261
Smg7	2	2	2	1	2	1	0	0
Smg7	1	0	2	1	1	2	1	2
Nmnat2	414	162	301	288	477	378	206	329
Lamc2	77	29	63	67	60	49	46	15
Lamc1	1450	513	969	808	1304	1081	528	362
Shcbp1l	861	248	499	446	683	602	236	187
Npl	312	80	218	158	219	183	93	120
Rgs8	197	66	118	120	134	116	62	137
Rgs8	194	42	109	120	115	133	79	83
Rgs16	581	181	291	242	423	320	184	106
Rnasel	209	64	116	145	207	206	98	117
Rgsl1	15	6	20	13	22	7	9	0
Teddm2	22	5	15	11	12	10	4	3
Teddm1b	21	7	23	27	15	10	3	0
Teddm1a	31	13	30	15	19	10	7	4
Glul	616	236	401	437	816	728	316	375
Zfp648	21	9	21	23	16	14	8	3
Ier5	232	95	135	130	137	115	58	79
Mr1	30	20	24	28	37	21	19	25
Stx6	357	132	226	170	260	213	120	56
Xpr1	187	67	119	71	105	85	64	35
Acbd6	542	206	344	312	416	313	136	167
Lhx4	1338	442	844	647	676	558	226	17
Qsox1	1021	391	700	646	911	792	353	288
Cep350	1302	536	805	748	1132	947	450	394
Tor1aip2	25	6	8	13	8	7	3	2
Tor1aip1	0	0	0	0	0	0	0	0
Tor1aip2	0	0	0	0	0	0	0	0
Tor1aip2	543	251	434	369	570	451	178	162
Tor1aip1	870	331	500	415	591	499	205	323
Tor1aip2	1	0	0	3	0	0	0	0
Tor1aip2	19	10	16	12	23	20	10	22
Fam163a	308	88	165	153	228	179	108	37
Tdrd5	628	202	420	317	444	338	174	73
Tdrd5	1	2	5	5	10	3	1	3
Nphs2	67	24	49	48	38	22	15	6
Abl2	613	213	404	349	601	429	267	125
Tor3a	524	143	310	311	384	307	108	87
Fam20b	1017	391	679	507	685	553	319	126
Angptl1	126	22	71	57	47	35	18	40
Ralgps2	591	294	545	367	453	350	202	35
Ralgps2	85	12	39	48	68	48	22	9
Tex35	1	0	3	1	0	2	1	0
Tex35	0	1	0	1	1	0	0	0
Rasal2	734	285	453	422	557	389	188	86
Cryzl2	195	44	97	78	75	67	32	14
Sec16b	20	7	15	9	19	11	3	4
Sec16b	21	18	36	10	15	12	5	7
Brinp2	670	236	500	507	691	545	221	258
Astn1	369	115	239	293	412	341	173	127
Pappa2	15	8	21	28	24	15	9	3
Cop1	820	306	545	402	783	620	291	326
Tnn	25	7	29	24	23	17	6	5
Cacybp	1348	540	826	794	1047	930	384	423
Rabgap1l	562	126	333	467	736	667	265	358
Rabgap1l	696	241	492	348	507	418	234	173
Rc3h1	819	283	536	401	661	544	302	257
Serpinc1	16	13	24	24	12	9	6	1
Zbtb37	1903	949	1488	1380	1674	1513	656	809
Cenpl	1314	470	782	771	974	889	337	277
Dars2	1582	758	1102	1039	1108	993	380	231
Klhl20	405	125	187	154	276	198	93	158
Ankrd45	0	0	0	0	0	0	0	0
Ankrd45	24	2	11	10	20	11	5	15
Tex50	18	7	29	15	18	10	6	5
Prdx6	269	90	170	206	349	295	184	87
Tnfsf4	13	14	17	16	13	11	9	1
Tnfsf18	22	17	27	19	14	15	5	4
Fasl	15	6	23	16	18	4	5	2
Suco	1014	385	642	580	913	851	343	268
Pigc	145	34	70	102	210	191	95	132
Dnm3	171	67	117	121	187	171	102	115
Eef1aknmt	939	320	631	598	907	741	317	289
Vamp4	86	27	42	30	32	14	5	4
Vamp4	608	275	480	406	582	454	266	112
Myoc	23	9	14	21	18	11	7	4
Myocos	20	9	20	19	18	10	4	3
Fmo4	15	6	27	19	23	11	3	1
Fmo1	26	15	22	20	23	14	10	12
Fmo1	13	5	12	13	9	8	5	1
Fmo2	7	0	5	5	8	2	1	3
Fmo2	2	0	4	0	0	0	0	0
Fmo6	19	15	17	20	13	8	5	0
Fmo3	15	13	22	15	11	7	5	2
Mroh9	11	9	17	11	11	4	8	1
Prrx1	730	183	298	287	348	310	125	50
Gorab	773	285	474	435	752	620	298	382
Mettl11b	59	35	33	49	72	52	28	21
Kifap3	135	54	84	76	110	95	57	32
Scyl3	22	10	19	22	26	11	6	13
Scyl3	550	221	385	319	541	485	255	303
Mettl18	1208	475	766	706	836	717	258	222
Sele	12	7	15	11	13	5	8	1
Sell	11	11	22	25	11	13	6	0
Selp	21	12	20	20	12	13	4	1
F5	54	16	45	26	20	12	9	2
Slc19a2	838	273	558	495	845	734	335	323
Ccdc181	296	94	161	165	274	215	107	76
Nme7	1513	651	1156	1138	1324	1198	455	501
Blzf1	853	280	480	442	565	539	208	250
Atp1b1	834	284	633	560	954	736	339	421
Dpt	23	12	29	17	10	13	11	2
Xcl1	14	12	22	16	21	6	5	4
Tbx19	28	9	32	29	24	10	12	1
Sft2d2	859	319	581	550	704	593	215	86
Tiprl	852	357	565	535	847	777	319	381
Gpr161	18	9	24	17	17	10	12	0
Gpr161	16	12	25	40	32	15	5	3
Mpc2	243	114	196	130	206	167	99	30
Dcaf6	229	73	181	144	214	184	85	62
Adcy10	12	9	24	21	11	12	4	2
Mpzl1	765	264	431	440	669	625	285	157
Rcsd1	781	232	428	325	374	316	127	72
Creg1	355	138	215	178	293	256	117	118
Cd247	28	11	29	21	12	7	2	1
Pou2f1	118	38	82	102	122	105	47	20
Pou2f1	14	8	15	12	18	1	5	1
Pou2f1	1256	432	903	752	1209	949	477	394
Dusp27	38	23	30	20	13	19	8	5
Gpa33	18	8	19	20	14	8	8	1
Mael	27	12	35	16	13	8	12	2
Ildr2	458	176	322	298	346	303	169	105
Tada1	535	155	338	263	474	347	171	111
Pogk	437	129	327	278	520	455	234	181
Fmo9	17	11	10	11	4	5	2	0
Fam78b	2217	1033	1892	1123	1539	1260	695	199
Uck2	678	251	429	470	691	566	282	144
Aldh9a1	328	115	188	187	304	258	122	132
Mgst3	1281	465	883	760	1095	920	379	283
Lrrc52	19	14	19	22	23	13	12	2
Rxrg	340	92	173	129	188	158	89	37
Rxrg	20	10	20	19	12	6	12	9
Lmx1a	1179	350	579	447	455	361	137	9
Pbx1	440	132	231	218	278	282	173	271
Nuf2	802	303	441	403	617	548	271	207
Rgs5	62	16	37	30	30	38	18	20
Rgs4	242	71	180	227	369	350	178	190
Ccdc190	178	39	74	65	61	57	31	32
Hsd17b7	920	346	506	527	869	646	265	240
Ddr2	17	7	14	21	15	9	5	1
Uap1	946	303	635	526	845	689	349	322
Uhmk1	1424	555	1173	977	1079	832	345	188
Uhmk1	48	22	42	42	43	33	18	12
Sh2d1b2	19	7	17	10	11	6	3	1
Sh2d1b1	19	4	28	21	12	5	3	1
Spata46	15	12	20	23	17	6	7	1
Nos1ap	1007	396	689	588	846	729	339	271
Olfml2b	813	245	509	545	854	680	279	116
Atf6	1256	467	727	757	1057	722	395	246
Dusp12	189	76	113	106	150	116	73	63
Fcrlb	21	7	24	27	16	11	6	6
Fcrla	27	15	24	24	14	15	6	2
Fcgr2b	38	9	32	27	15	14	8	14
Fcgr4	32	13	27	25	20	10	3	8
Fcgr3	0	0	0	1	0	0	0	1
Fcgr3	0	0	0	2	0	0	0	0
Cfap126	48	10	21	28	21	14	6	2
Sdhc	775	290	470	459	671	568	262	194
Mpz	48	12	40	40	31	12	7	0
Pcp4l1	242	81	162	166	272	176	93	42
Nr1i3	45	16	29	21	26	11	4	2
Apoa2	194	52	119	118	134	99	60	143
Tomm40l	361	122	189	189	287	256	112	100
Apoa2	34	11	30	20	24	12	1	3
Fcer1g	60	17	33	23	26	15	5	13
Ndufs2	740	239	358	327	450	351	179	174
B4galt3	647	234	403	366	498	402	163	231
Ppox	982	272	472	398	452	349	129	244
Usp21	435	136	225	183	232	214	74	123
Ufc1	418	132	237	215	290	237	101	86
Dedd	1743	691	1171	1148	1466	1355	505	640
Pfdn2	107	29	72	62	73	31	22	22
Pfdn2	889	300	525	547	701	617	269	254
Nit1	1886	841	1389	1198	1346	1183	450	533
Klhdc9	830	319	537	567	902	779	325	356
Nectin4	39	13	28	27	21	12	9	6
Arhgap30	38	17	34	16	22	12	9	10
Usf1	16	7	7	27	22	7	8	5
Usf1	996	448	837	654	794	646	335	154
Tstd1	32	14	19	25	14	10	4	4
F11r	338	88	145	102	124	117	54	34
Alyref2	195	70	127	129	259	180	107	71
Itln1	22	6	18	14	13	2	8	0
Cd244a	34	12	26	29	17	7	7	1
Ly9	17	12	21	24	6	13	3	3
Cd48	22	11	30	25	15	14	8	2
Slamf1	23	13	29	20	16	9	10	4
Cd84	24	11	19	35	19	6	3	4
Slamf6	24	6	20	14	13	9	3	7
Vangl2	643	245	359	358	587	515	301	105
Nhlh1	87	50	62	67	48	24	13	8
Copa	1498	580	1002	973	1052	929	389	357
Ncstn	1966	871	1443	1371	1694	1398	614	513
Pex19	794	262	381	354	458	387	187	141
Pea15a	327	97	168	167	274	245	123	119
Casq1	44	16	51	46	33	23	5	19
Atp1a4	33	11	35	33	20	7	6	4
Atp1a2	85	21	39	39	39	37	20	47
Igsf8	889	260	513	474	827	732	293	299
Kcnj9	57	29	61	62	77	61	41	74
Kcnj10	610	210	389	336	505	458	123	75
Pigm	800	315	541	469	591	553	211	188
Slamf9	33	17	28	26	27	13	4	4
Igsf9	16	5	11	12	12	15	9	3
Igsf9	241	102	171	160	224	189	73	34
Tagln2	253	79	155	130	109	86	43	27
Cfap45	367	86	172	135	274	268	132	143
Vsig8	48	14	26	27	12	19	8	5
Slamf8	35	15	31	21	17	18	9	10
Fcrl6	21	10	19	17	16	12	3	2
Dusp23	469	176	335	326	508	421	186	191
Crp	15	15	21	18	18	8	7	4
Apcs	10	19	25	26	14	9	10	1
Olfr16	14	7	24	14	16	8	7	0
Olfr1408	11	6	27	12	11	12	7	0
Olfr1406	9	4	10	12	10	4	11	0
Olfr218	11	3	11	12	7	10	3	0
Olfr1404	11	8	16	15	12	7	2	1
Fcer1a	15	6	10	7	13	7	6	1
Olfr418	6	5	15	11	15	6	1	0
Mptx2	2	3	11	13	8	1	5	0
Ackr1	34	15	32	26	30	7	7	5
Cadm3	797	291	529	507	793	616	276	187
Aim2	20	5	13	17	12	9	10	4
Ifi214	4	3	14	10	6	3	3	0
Ifi213	3	3	10	13	7	5	5	0
Ifi209	8	3	10	11	7	2	7	0
Ifi208	3	2	14	10	9	0	3	0
Ifi207	15	7	22	20	17	13	2	1
Ifi204	5	2	9	9	6	1	2	0
Ifi211	6	2	10	2	6	2	0	0
Ifi203	0	0	0	0	2	0	0	0
Ifi203	0	0	4	3	1	0	2	0
Ifi202b	7	9	11	6	13	2	2	1
Ifi205	5	6	15	12	14	12	4	1
Olfr433	9	10	19	7	14	4	10	5
Olfr432	8	4	7	17	15	3	4	0
Olfr430	8	6	20	16	13	2	6	0
Olfr429	12	10	15	19	9	8	6	2
Olfr427	11	4	8	13	6	2	4	0
Olfr231	11	5	19	15	8	4	4	1
Olfr424	7	6	6	17	10	4	3	1
Olfr420	11	4	18	15	9	4	4	1
Spta1	45	14	15	13	12	5	5	1
Olfr419	10	4	11	11	10	3	5	0
Mptx1	6	4	6	10	8	3	4	0
Olfr417	12	6	11	15	12	4	5	1
Olfr248	8	7	17	15	8	4	4	1
Olfr414	14	9	20	21	19	10	5	1
Olfr220	8	8	14	19	9	5	4	0
Fmn2	310	113	185	239	361	333	170	85
Grem2	118	38	84	93	153	158	87	92
Fh1	373	139	244	245	417	351	170	157
Kmo	16	4	18	21	23	8	7	3
Opn3	736	270	559	457	900	742	372	239
Wdr64	18	9	29	13	16	11	5	3
Exo1	793	375	551	488	776	660	303	399
Pld5	39	20	38	44	60	40	19	21
Pld5	1104	368	801	602	703	528	255	85
Cep170	24	13	24	23	21	5	16	5
Sdccag8	1785	825	1373	1177	1727	1410	746	720
Akt3	29	15	19	22	26	16	10	3
Zbtb18	960	379	697	790	909	810	267	159
Zbtb18	610	258	506	797	933	703	380	117
Adss	373	148	315	308	538	410	232	108
Catspere2	18	10	15	17	11	7	3	2
Desi2	272	67	141	127	262	121	133	81
Cox20	1614	577	1004	837	1493	1137	581	678
Hnrnpu	932	342	474	517	754	657	296	194
Efcab2	1028	344	584	545	860	665	312	267
Kif26b	1934	637	1274	1030	1602	1299	615	213
Smyd3	294	130	224	199	347	277	121	133
Cnst	725	215	490	480	573	419	174	171
Tfb2m	1318	500	897	782	1044	835	372	171
Sccpdh	1138	413	729	648	992	853	394	145
Kif28	20	13	24	24	17	9	4	5
Ahctf1	245	69	115	137	208	189	77	42
Cdc42bpa	408	253	360	259	357	287	229	44
Cdc42bpa	339	149	213	274	339	310	164	57
Coq8a	31	21	31	40	29	10	11	23
Coq8a	399	87	215	193	347	265	125	84
Psen2	34	19	38	28	17	10	10	7
Psen2	825	311	558	518	815	757	329	399
Itpkb	233	69	91	89	93	90	44	55
Stum	518	130	264	258	364	311	165	183
Parp1	416	127	246	241	367	358	134	87
Mixl1	395	96	259	158	178	136	48	6
Acbd3	1343	501	962	828	1107	972	417	333
H3f3a	1726	651	1214	955	1416	1121	550	306
Sde2	921	315	555	479	787	661	263	312
Lefty2	37	17	32	32	18	12	3	3
Pycr2	385	123	205	203	342	318	171	196
Lefty1	46	8	42	39	26	19	8	9
Tmem63a	1281	430	761	637	654	578	198	219
Ephx1	168	37	85	82	105	107	53	33
Nvl	1474	557	853	785	995	928	308	314
Cnih4	234	102	136	126	164	131	55	58
Wdr26	1707	731	1250	1130	1422	1254	525	425
Cnih3	702	214	454	384	606	462	207	105
Ccdc121	25	15	30	17	19	14	14	3
Lbr	1283	450	811	745	1167	976	420	214
Enah	1855	751	1418	1005	1371	1091	592	242
Srp9	269	113	149	132	198	143	76	52
Vmn1r1	18	9	21	12	11	8	4	1
Degs1	366	130	255	206	396	346	221	170
Fbxo28	637	280	409	331	482	400	217	166
Trp53bp2	1256	434	845	744	1135	997	453	312
Capn2	522	167	315	252	419	306	163	128
Capn8	24	14	29	28	30	14	7	5
Ccdc185	24	13	24	19	15	14	3	2
Susd4	14	2	14	9	11	6	4	9
Susd4	0	0	0	0	0	0	0	0
Susd4	1165	334	717	668	972	829	352	294
Tlr5	261	66	138	99	98	76	26	24
Disp1	45	16	31	27	23	13	10	16
Disp1	342	119	233	171	232	211	90	60
Aida	1528	617	1180	1068	1278	1116	441	514
Brox	78	8	50	35	66	14	9	12
Brox	594	222	353	353	453	373	137	108
Mia3	810	280	537	457	728	592	229	260
Taf1a	4	3	7	3	7	3	1	0
Taf1a	175	62	134	59	104	106	44	49
Hhipl2	21	12	24	21	26	8	4	8
Dusp10	1213	420	865	692	947	752	321	144
Hlx	474	146	225	159	177	137	50	40
Marc1	88	27	56	34	36	23	23	19
Marc2	923	282	500	488	682	608	269	346
Mark1	1062	598	836	688	845	803	452	121
Rab3gap2	1263	422	688	665	948	823	374	402
Iars2	332	144	258	240	345	325	141	92
Bpnt1	440	150	299	262	424	367	159	221
Eprs	1264	522	837	699	1028	825	353	405
Slc30a10	467	142	263	246	434	414	189	105
Lyplal1	204	75	136	91	119	105	82	48
Tgfb2	271	83	173	132	169	143	73	89
Rrp15	1333	494	884	870	1192	992	445	313
Gpatch2	14	0	2	11	11	2	2	1
Gpatch2	0	0	0	0	0	0	0	0
Spata17	835	308	528	537	505	448	183	108
Esrrg	326	110	147	145	129	85	44	24
Esrrg	64	11	51	58	99	90	66	63
Esrrg	569	208	402	339	509	454	212	107
Esrrg	383	126	234	273	414	362	152	82
Ush2a	29	14	16	26	26	15	9	2
Kctd3	349	146	249	195	252	248	153	112
Kcnk2	1391	525	1121	941	1501	1241	485	272
Kcnk2	50	16	48	51	55	39	22	40
Cenpf	1212	440	670	531	655	532	170	178
Ptpn14	1179	329	705	489	641	542	296	85
Smyd2	928	337	631	508	710	620	298	194
Prox1	1702	678	1259	1148	1180	850	309	123
Prox1	607	251	416	372	412	347	178	36
Angel2	29	4	18	18	20	10	1	1
Angel2	1	1	0	1	0	0	0	0
Angel2	0	0	0	0	0	0	0	0
Angel2	633	252	491	309	514	395	210	107
Vash2	1108	383	765	581	866	727	342	67
Flvcr1	814	236	410	387	645	501	218	301
Spata45	31	9	18	22	15	12	4	2
Nsl1	899	276	536	490	615	527	259	246
Tatdn3	0	0	0	0	0	0	0	0
Tatdn3	22	6	9	13	5	4	0	1
Batf3	1419	396	818	605	783	640	248	56
Fam71a	26	16	32	27	23	8	14	1
Atf3	1276	354	593	513	746	595	265	155
Nenf	325	99	181	146	212	171	95	70
Pacc1	263	100	147	131	190	148	85	114
Ppp2r5a	1236	426	797	656	1165	833	397	546
Ints7	2046	880	1434	1152	1266	1087	394	142
Dtl	1140	436	683	589	846	678	280	456
Lpgat1	47	16	32	23	38	19	12	7
Lpgat1	905	446	877	493	554	475	274	27
Nek2	665	289	429	416	618	496	193	275
Slc30a1	1585	561	1093	760	1095	860	428	167
Rd3	51	15	43	42	33	26	10	13
Rcor3	1918	768	1435	1038	1451	1194	632	299
Kcnh1	310	86	194	130	167	137	99	53
Hhat	243	72	150	151	176	156	61	68
Sertad4	94	27	81	91	125	99	36	16
Sertad4	539	222	361	336	456	374	208	85
Syt14	690	233	521	378	602	469	199	127
Utp25	712	351	648	567	640	567	257	180
Utp25	20	7	8	15	16	7	2	3
Irf6	233	47	115	96	46	49	17	15
Traf3ip3	18	12	23	21	16	7	6	0
Hsd11b1	33	5	23	21	22	12	13	13
Hsd11b1	24	13	35	21	17	12	4	2
G0s2	447	99	192	115	108	74	32	97
Lamb3	8	1	8	3	8	4	1	0
Lamb3	6	6	8	4	6	1	3	1
Camk1g	152	52	107	132	176	160	76	72
Plxna2	851	217	437	567	972	918	381	209
Cd34	173	41	84	78	101	75	41	74
Cd46	453	101	194	166	163	111	49	56
Cr1l	330	117	209	268	365	315	160	79
Cr2	169	52	93	110	148	105	70	24
H60c	8	6	18	17	10	5	4	2
Ppp1r14c	198	50	135	156	233	181	94	96
Iyd	15	6	16	23	24	9	13	1
Plekhg1	403	108	267	229	372	332	135	41
Plekhg1	20	16	31	21	18	17	15	4
Mthfd1l	361	108	160	141	216	155	79	93
Akap12	695	212	390	380	553	527	226	118
Zbtb2	1478	856	1425	1066	1236	987	572	85
Zbtb2	1014	363	661	691	767	698	258	330
